"Code","CodeType","NewCode","Deficit"
"209.36","ICD9","20936","Cancer"
"201.64","ICD9","20164","Cancer"
"202.90","ICD9","20290","Cancer"
"200.25","ICD9","20025","Cancer"
"201.23","ICD9","20123","Cancer"
"200.37","ICD9","20037","Cancer"
"201.03","ICD9","20103","Cancer"
"200.22","ICD9","20022","Cancer"
"202.74","ICD9","20274","Cancer"
"202.15","ICD9","20215","Cancer"
"209.51","ICD9","20951","Cancer"
"201.41","ICD9","20141","Cancer"
"203.0","ICD9","2030","Cancer"
"202.10","ICD9","20210","Cancer"
"200.14","ICD9","20014","Cancer"
"208.91","ICD9","20891","Cancer"
"202.43","ICD9","20243","Cancer"
"201.42","ICD9","20142","Cancer"
"202.37","ICD9","20237","Cancer"
"201.97","ICD9","20197","Cancer"
"202.75","ICD9","20275","Cancer"
"202.95","ICD9","20295","Cancer"
"201.14","ICD9","20114","Cancer"
"200.28","ICD9","20028","Cancer"
"209.02","ICD9","20902","Cancer"
"201.55","ICD9","20155","Cancer"
"200.46","ICD9","20046","Cancer"
"201.67","ICD9","20167","Cancer"
"201.21","ICD9","20121","Cancer"
"206.21","ICD9","20621","Cancer"
"201.50","ICD9","20150","Cancer"
"202.60","ICD9","20260","Cancer"
"201.94","ICD9","20194","Cancer"
"208.00","ICD9","20800","Cancer"
"206.01","ICD9","20601","Cancer"
"200.62","ICD9","20062","Cancer"
"202.62","ICD9","20262","Cancer"
"200.52","ICD9","20052","Cancer"
"204.0","ICD9","2040","Cancer"
"201.26","ICD9","20126","Cancer"
"205.81","ICD9","20581","Cancer"
"201.15","ICD9","20115","Cancer"
"209.16","ICD9","20916","Cancer"
"201.56","ICD9","20156","Cancer"
"209.43","ICD9","20943","Cancer"
"204.11","ICD9","20411","Cancer"
"209.31","ICD9","20931","Cancer"
"207.81","ICD9","20781","Cancer"
"205.30","ICD9","20530","Cancer"
"201.61","ICD9","20161","Cancer"
"209.79","ICD9","20979","Cancer"
"208.10","ICD9","20810","Cancer"
"209.65","ICD9","20965","Cancer"
"200.82","ICD9","20082","Cancer"
"205.0","ICD9","2050","Cancer"
"209.21","ICD9","20921","Cancer"
"200.65","ICD9","20065","Cancer"
"205.12","ICD9","20512","Cancer"
"202.01","ICD9","20201","Cancer"
"202.67","ICD9","20267","Cancer"
"200.18","ICD9","20018","Cancer"
"205.01","ICD9","20501","Cancer"
"202.24","ICD9","20224","Cancer"
"202.04","ICD9","20204","Cancer"
"209.32","ICD9","20932","Cancer"
"202.53","ICD9","20253","Cancer"
"201.12","ICD9","20112","Cancer"
"209.40","ICD9","20940","Cancer"
"202.27","ICD9","20227","Cancer"
"202.48","ICD9","20248","Cancer"
"202.81","ICD9","20281","Cancer"
"202.51","ICD9","20251","Cancer"
"209.67","ICD9","20967","Cancer"
"202.31","ICD9","20231","Cancer"
"209.12","ICD9","20912","Cancer"
"200.07","ICD9","20007","Cancer"
"202.07","ICD9","20207","Cancer"
"204.20","ICD9","20420","Cancer"
"200.88","ICD9","20088","Cancer"
"209.74","ICD9","20974","Cancer"
"202.92","ICD9","20292","Cancer"
"202.72","ICD9","20272","Cancer"
"205.22","ICD9","20522","Cancer"
"202.63","ICD9","20263","Cancer"
"200.53","ICD9","20053","Cancer"
"204.1","ICD9","2041","Cancer"
"201.58","ICD9","20158","Cancer"
"200.04","ICD9","20004","Cancer"
"201.25","ICD9","20125","Cancer"
"209.41","ICD9","20941","Cancer"
"202.28","ICD9","20228","Cancer"
"202.84","ICD9","20284","Cancer"
"208.2","ICD9","2082","Cancer"
"209.20","ICD9","20920","Cancer"
"200.45","ICD9","20045","Cancer"
"208.82","ICD9","20882","Cancer"
"200.06","ICD9","20006","Cancer"
"209.62","ICD9","20962","Cancer"
"204.01","ICD9","20401","Cancer"
"204.02","ICD9","20402","Cancer"
"201.47","ICD9","20147","Cancer"
"201.02","ICD9","20102","Cancer"
"202.18","ICD9","20218","Cancer"
"201.00","ICD9","20100","Cancer"
"204.2","ICD9","2042","Cancer"
"209.57","ICD9","20957","Cancer"
"202.64","ICD9","20264","Cancer"
"201.66","ICD9","20166","Cancer"
"206.20","ICD9","20620","Cancer"
"201.20","ICD9","20120","Cancer"
"205.91","ICD9","20591","Cancer"
"202.30","ICD9","20230","Cancer"
"202.50","ICD9","20250","Cancer"
"204.8","ICD9","2048","Cancer"
"202.82","ICD9","20282","Cancer"
"209.11","ICD9","20911","Cancer"
"200.24","ICD9","20024","Cancer"
"200.75","ICD9","20075","Cancer"
"201.01","ICD9","20101","Cancer"
"202.08","ICD9","20208","Cancer"
"202.40","ICD9","20240","Cancer"
"200.64","ICD9","20064","Cancer"
"200.77","ICD9","20077","Cancer"
"209.69","ICD9","20969","Cancer"
"205.3","ICD9","2053","Cancer"
"209.22","ICD9","20922","Cancer"
"200.11","ICD9","20011","Cancer"
"202.05","ICD9","20205","Cancer"
"200.87","ICD9","20087","Cancer"
"201.57","ICD9","20157","Cancer"
"202.21","ICD9","20221","Cancer"
"201.06","ICD9","20106","Cancer"
"201.63","ICD9","20163","Cancer"
"202.98","ICD9","20298","Cancer"
"202.38","ICD9","20238","Cancer"
"202.58","ICD9","20258","Cancer"
"206.12","ICD9","20612","Cancer"
"200.15","ICD9","20015","Cancer"
"201.16","ICD9","20116","Cancer"
"202.17","ICD9","20217","Cancer"
"203.8","ICD9","2038","Cancer"
"201.52","ICD9","20152","Cancer"
"202.46","ICD9","20246","Cancer"
"209.35","ICD9","20935","Cancer"
"201.78","ICD9","20178","Cancer"
"207.8","ICD9","2078","Cancer"
"205.11","ICD9","20511","Cancer"
"207.01","ICD9","20701","Cancer"
"201.96","ICD9","20196","Cancer"
"209.71","ICD9","20971","Cancer"
"202.77","ICD9","20277","Cancer"
"208.11","ICD9","20811","Cancer"
"209.00","ICD9","20900","Cancer"
"202.85","ICD9","20285","Cancer"
"200.44","ICD9","20044","Cancer"
"200.05","ICD9","20005","Cancer"
"204.80","ICD9","20480","Cancer"
"206.00","ICD9","20600","Cancer"
"200.81","ICD9","20081","Cancer"
"206.11","ICD9","20611","Cancer"
"208.1","ICD9","2081","Cancer"
"209.25","ICD9","20925","Cancer"
"209.23","ICD9","20923","Cancer"
"200.80","ICD9","20080","Cancer"
"206.80","ICD9","20680","Cancer"
"209.60","ICD9","20960","Cancer"
"208.0","ICD9","2080","Cancer"
"204.12","ICD9","20412","Cancer"
"209.15","ICD9","20915","Cancer"
"207.0","ICD9","2070","Cancer"
"206.90","ICD9","20690","Cancer"
"200.54","ICD9","20054","Cancer"
"200.31","ICD9","20031","Cancer"
"208.90","ICD9","20890","Cancer"
"209.70","ICD9","20970","Cancer"
"202.02","ICD9","20202","Cancer"
"201.75","ICD9","20175","Cancer"
"202.35","ICD9","20235","Cancer"
"200.34","ICD9","20034","Cancer"
"203.12","ICD9","20312","Cancer"
"207.00","ICD9","20700","Cancer"
"209.14","ICD9","20914","Cancer"
"206.9","ICD9","2069","Cancer"
"202.12","ICD9","20212","Cancer"
"209.53","ICD9","20953","Cancer"
"202.55","ICD9","20255","Cancer"
"200.68","ICD9","20068","Cancer"
"208.92","ICD9","20892","Cancer"
"207.22","ICD9","20722","Cancer"
"200.43","ICD9","20043","Cancer"
"208.02","ICD9","20802","Cancer"
"203.11","ICD9","20311","Cancer"
"209.30","ICD9","20930","Cancer"
"200.71","ICD9","20071","Cancer"
"202.52","ICD9","20252","Cancer"
"205.8","ICD9","2058","Cancer"
"200.51","ICD9","20051","Cancer"
"410.50","ICD9","41050","CAD"
"410.30","ICD9","41030","CAD"
"410.41","ICD9","41041","CAD"
"410.60","ICD9","41060","CAD"
"410.01","ICD9","41001","CAD"
"410.0","ICD9","4100","CAD"
"410.90","ICD9","41090","CAD"
"410.4","ICD9","4104","CAD"
"410.51","ICD9","41051","CAD"
"410.9","ICD9","4109","CAD"
"410.70","ICD9","41070","CAD"
"410.40","ICD9","41040","CAD"
"410.91","ICD9","41091","CAD"
"410.71","ICD9","41071","CAD"
"410.52","ICD9","41052","CAD"
"410.3","ICD9","4103","CAD"
"410.8","ICD9","4108","CAD"
"410.02","ICD9","41002","CAD"
"410.10","ICD9","41010","CAD"
"410.92","ICD9","41092","CAD"
"410.81","ICD9","41081","CAD"
"410.22","ICD9","41022","CAD"
"410.6","ICD9","4106","CAD"
"410.62","ICD9","41062","CAD"
"410.80","ICD9","41080","CAD"
"410.5","ICD9","4105","CAD"
"410.12","ICD9","41012","CAD"
"410.11","ICD9","41011","CAD"
"410.61","ICD9","41061","CAD"
"410.00","ICD9","41000","CAD"
"410.82","ICD9","41082","CAD"
"410.2","ICD9","4102","CAD"
"410.72","ICD9","41072","CAD"
"410.31","ICD9","41031","CAD"
"410.21","ICD9","41021","CAD"
"410.1","ICD9","4101","CAD"
"410.20","ICD9","41020","CAD"
"410.7","ICD9","4107","CAD"
"410.42","ICD9","41042","CAD"
"410.32","ICD9","41032","CAD"
"411.0","ICD9","4110","CAD"
"411.89","ICD9","41189","CAD"
"411.1","ICD9","4111","CAD"
"411.81","ICD9","41181","CAD"
"411.8","ICD9","4118","CAD"
"412.","ICD9","412","CAD"
"414.8","ICD9","4148","CAD"
"414.00","ICD9","41400","CAD"
"414.01","ICD9","41401","CAD"
"414.10","ICD9","41410","CAD"
"414.0","ICD9","4140","CAD"
"414.02","ICD9","41402","CAD"
"414.12","ICD9","41412","CAD"
"414.19","ICD9","41419","CAD"
"414.07","ICD9","41407","CAD"
"414.2","ICD9","4142","CAD"
"414.04","ICD9","41404","CAD"
"414.05","ICD9","41405","CAD"
"414.11","ICD9","41411","CAD"
"414.3","ICD9","4143","CAD"
"414.9","ICD9","4149","CAD"
"414.4","ICD9","4144","CAD"
"414.06","ICD9","41406","CAD"
"414.03","ICD9","41403","CAD"
"429.2","ICD9","4292","CAD"
"429.5","ICD9","4295","CAD"
"429.71","ICD9","42971","CAD"
"429.79","ICD9","42979","CAD"
"V45.82","ICD9","V4582","CAD"
"490.","ICD9","490","Lung"
"491.21","ICD9","49121","Lung"
"491.0","ICD9","4910","Lung"
"491.22","ICD9","49122","Lung"
"491.20","ICD9","49120","Lung"
"491.1","ICD9","4911","Lung"
"491.2","ICD9","4912","Lung"
"491.9","ICD9","4919","Lung"
"491.8","ICD9","4918","Lung"
"492.0","ICD9","4920","Lung"
"492.8","ICD9","4928","Lung"
"493.20","ICD9","49320","Lung"
"493.90","ICD9","49390","Lung"
"493.01","ICD9","49301","Lung"
"493.11","ICD9","49311","Lung"
"493.22","ICD9","49322","Lung"
"493.00","ICD9","49300","Lung"
"493.81","ICD9","49381","Lung"
"493.12","ICD9","49312","Lung"
"493.21","ICD9","49321","Lung"
"493.82","ICD9","49382","Lung"
"493.10","ICD9","49310","Lung"
"493.02","ICD9","49302","Lung"
"493.91","ICD9","49391","Lung"
"493.92","ICD9","49392","Lung"
"494.","ICD9","494","Lung"
"494.0","ICD9","4940","Lung"
"494.1","ICD9","4941","Lung"
"495.7","ICD9","4957","Lung"
"495.1","ICD9","4951","Lung"
"495.0","ICD9","4950","Lung"
"495.5","ICD9","4955","Lung"
"495.4","ICD9","4954","Lung"
"495.3","ICD9","4953","Lung"
"495.6","ICD9","4956","Lung"
"495.9","ICD9","4959","Lung"
"495.8","ICD9","4958","Lung"
"495.2","ICD9","4952","Lung"
"496.","ICD9","496","Lung"
"510.9","ICD9","5109","Lung"
"510.0","ICD9","5100","Lung"
"433.11","ICD9","43311","CVA"
"433.0","ICD9","4330","CVA"
"433.8","ICD9","4338","CVA"
"433.30","ICD9","43330","CVA"
"433.80","ICD9","43380","CVA"
"433.91","ICD9","43391","CVA"
"433.01","ICD9","43301","CVA"
"433.21","ICD9","43321","CVA"
"433.3","ICD9","4333","CVA"
"433.31","ICD9","43331","CVA"
"433.20","ICD9","43320","CVA"
"433.00","ICD9","43300","CVA"
"433.10","ICD9","43310","CVA"
"433.2","ICD9","4332","CVA"
"433.1","ICD9","4331","CVA"
"433.9","ICD9","4339","CVA"
"433.81","ICD9","43381","CVA"
"433.90","ICD9","43390","CVA"
"434.9","ICD9","4349","CVA"
"434.1","ICD9","4341","CVA"
"434.90","ICD9","43490","CVA"
"434.00","ICD9","43400","CVA"
"434.01","ICD9","43401","CVA"
"434.0","ICD9","4340","CVA"
"434.11","ICD9","43411","CVA"
"434.91","ICD9","43491","CVA"
"434.10","ICD9","43410","CVA"
"435.0","ICD9","4350","CVA"
"435.1","ICD9","4351","CVA"
"435.3","ICD9","4353","CVA"
"435.2","ICD9","4352","CVA"
"435.8","ICD9","4358","CVA"
"435.9","ICD9","4359","CVA"
"436.","ICD9","436","CVA"
"437.0","ICD9","4370","CVA"
"437.1","ICD9","4371","CVA"
"438.0","ICD9","4380","CVA"
"438.10","ICD9","43810","CVA"
"438.13","ICD9","43813","CVA"
"438.19","ICD9","43819","CVA"
"438.11","ICD9","43811","CVA"
"438.14","ICD9","43814","CVA"
"438.12","ICD9","43812","CVA"
"438.21","ICD9","43821","CVA"
"438.22","ICD9","43822","CVA"
"438.20","ICD9","43820","CVA"
"438.32","ICD9","43832","CVA"
"438.30","ICD9","43830","CVA"
"438.31","ICD9","43831","CVA"
"438.41","ICD9","43841","CVA"
"438.40","ICD9","43840","CVA"
"438.42","ICD9","43842","CVA"
"438.52","ICD9","43852","CVA"
"438.50","ICD9","43850","CVA"
"438.53","ICD9","43853","CVA"
"438.51","ICD9","43851","CVA"
"438.81","ICD9","43881","CVA"
"438.82","ICD9","43882","CVA"
"438.89","ICD9","43889","CVA"
"438.9","ICD9","4389","CVA"
"362.34","ICD9","36234","CVA"
"250.00","ICD9","25000","Diabetes"
"250.02","ICD9","25002","Diabetes"
"250.10","ICD9","25010","Diabetes"
"250.12","ICD9","25012","Diabetes"
"250.20","ICD9","25020","Diabetes"
"250.22","ICD9","25022","Diabetes"
"250.30","ICD9","25030","Diabetes"
"250.32","ICD9","25032","Diabetes"
"250.40","ICD9","25040","Diabetes"
"250.42","ICD9","25042","Diabetes"
"250.50","ICD9","25050","Diabetes"
"250.52","ICD9","25052","Diabetes"
"250.60","ICD9","25060","Diabetes"
"250.62","ICD9","25062","Diabetes"
"250.70","ICD9","25070","Diabetes"
"250.72","ICD9","25072","Diabetes"
"250.80","ICD9","25080","Diabetes"
"250.82","ICD9","25082","Diabetes"
"250.90","ICD9","25090","Diabetes"
"250.92","ICD9","25092","Diabetes"
"428.30","ICD9","42830","HF"
"428.23","ICD9","42823","HF"
"428.20","ICD9","42820","HF"
"428.41","ICD9","42841","HF"
"428.32","ICD9","42832","HF"
"428.31","ICD9","42831","HF"
"428.22","ICD9","42822","HF"
"428.40","ICD9","42840","HF"
"428.1","ICD9","4281","HF"
"428.43","ICD9","42843","HF"
"428.33","ICD9","42833","HF"
"428.21","ICD9","42821","HF"
"428.0","ICD9","4280","HF"
"428.9","ICD9","4289","HF"
"428.42","ICD9","42842","HF"
"402.01","ICD9","40201","HF"
"402.11","ICD9","40211","HF"
"402.91","ICD9","40291","HF"
"404.01","ICD9","40401","HF"
"404.03","ICD9","40403","HF"
"404.11","ICD9","40411","HF"
"404.13","ICD9","40413","HF"
"404.91","ICD9","40491","HF"
"404.93","ICD9","40493","HF"
"401.9","ICD9","4019","HTN"
"401.0","ICD9","4010","HTN"
"401.1","ICD9","4011","HTN"
"402.91","ICD9","40291","HTN"
"402.00","ICD9","40200","HTN"
"402.10","ICD9","40210","HTN"
"402.11","ICD9","40211","HTN"
"402.01","ICD9","40201","HTN"
"402.90","ICD9","40290","HTN"
"403.9","ICD9","4039","HTN"
"403.11","ICD9","40311","HTN"
"403.90","ICD9","40390","HTN"
"403.1","ICD9","4031","HTN"
"403.00","ICD9","40300","HTN"
"403.01","ICD9","40301","HTN"
"403.91","ICD9","40391","HTN"
"403.0","ICD9","4030","HTN"
"403.10","ICD9","40310","HTN"
"404.10","ICD9","40410","HTN"
"404.03","ICD9","40403","HTN"
"404.11","ICD9","40411","HTN"
"404.92","ICD9","40492","HTN"
"404.9","ICD9","4049","HTN"
"404.01","ICD9","40401","HTN"
"404.1","ICD9","4041","HTN"
"404.90","ICD9","40490","HTN"
"404.0","ICD9","4040","HTN"
"404.91","ICD9","40491","HTN"
"404.02","ICD9","40402","HTN"
"404.93","ICD9","40493","HTN"
"404.13","ICD9","40413","HTN"
"404.12","ICD9","40412","HTN"
"404.00","ICD9","40400","HTN"
"405.99","ICD9","40599","HTN"
"405.11","ICD9","40511","HTN"
"405.01","ICD9","40501","HTN"
"405.09","ICD9","40509","HTN"
"405.19","ICD9","40519","HTN"
"405.91","ICD9","40591","HTN"
"403.00","ICD9","40300","Kidney"
"403.10","ICD9","40310","Kidney"
"403.90","ICD9","40390","Kidney"
"404.00","ICD9","40400","Kidney"
"404.01","ICD9","40401","Kidney"
"404.10","ICD9","40410","Kidney"
"404.11","ICD9","40411","Kidney"
"404.90","ICD9","40490","Kidney"
"404.91","ICD9","40491","Kidney"
"582.89","ICD9","58289","Kidney"
"582.2","ICD9","5822","Kidney"
"582.1","ICD9","5821","Kidney"
"582.0","ICD9","5820","Kidney"
"582.81","ICD9","58281","Kidney"
"582.9","ICD9","5829","Kidney"
"582.4","ICD9","5824","Kidney"
"585.4","ICD9","5854","Kidney"
"585.","ICD9","585","Kidney"
"585.1","ICD9","5851","Kidney"
"585.6","ICD9","5856","Kidney"
"585.3","ICD9","5853","Kidney"
"585.9","ICD9","5859","Kidney"
"585.5","ICD9","5855","Kidney"
"585.2","ICD9","5852","Kidney"
"586.","ICD9","586","Kidney"
"587.","ICD9","587","Kidney"
"588.8","ICD9","5888","Kidney"
"588.0","ICD9","5880","Kidney"
"588.81","ICD9","58881","Kidney"
"588.1","ICD9","5881","Kidney"
"588.9","ICD9","5889","Kidney"
"588.89","ICD9","58889","Kidney"
"250.42","ICD9","25042","Kidney"
"250.40","ICD9","25040","Kidney"
"250.43","ICD9","25043","Kidney"
"250.41","ICD9","25041","Kidney"
"403.01","ICD9","40301","Kidney"
"403.11","ICD9","40311","Kidney"
"403.91","ICD9","40391","Kidney"
"404.02","ICD9","40402","Kidney"
"404.03","ICD9","40403","Kidney"
"404.12","ICD9","40412","Kidney"
"404.13","ICD9","40413","Kidney"
"404.92","ICD9","40492","Kidney"
"404.93","ICD9","40493","Kidney"
"V42.0","ICD9","V420","Kidney"
"V56.0","ICD9","V560","Kidney"
"V45.1","ICD9","V451","Kidney"
"V45.12","ICD9","V4512","Kidney"
"V45.11","ICD9","V4511","Kidney"
"E879.1","ICD9","E8791","Kidney"
"531.31","ICD9","53131","Liver"
"531.41","ICD9","53141","Liver"
"531.51","ICD9","53151","Liver"
"531.70","ICD9","53170","Liver"
"531.61","ICD9","53161","Liver"
"531.40","ICD9","53140","Liver"
"531.00","ICD9","53100","Liver"
"531.90","ICD9","53190","Liver"
"531.50","ICD9","53150","Liver"
"531.60","ICD9","53160","Liver"
"531.91","ICD9","53191","Liver"
"531.11","ICD9","53111","Liver"
"531.20","ICD9","53120","Liver"
"531.71","ICD9","53171","Liver"
"531.01","ICD9","53101","Liver"
"531.10","ICD9","53110","Liver"
"531.30","ICD9","53130","Liver"
"531.21","ICD9","53121","Liver"
"532.31","ICD9","53231","Liver"
"532.41","ICD9","53241","Liver"
"532.91","ICD9","53291","Liver"
"532.30","ICD9","53230","Liver"
"532.70","ICD9","53270","Liver"
"532.11","ICD9","53211","Liver"
"532.60","ICD9","53260","Liver"
"532.00","ICD9","53200","Liver"
"532.61","ICD9","53261","Liver"
"532.90","ICD9","53290","Liver"
"532.01","ICD9","53201","Liver"
"532.51","ICD9","53251","Liver"
"532.71","ICD9","53271","Liver"
"532.50","ICD9","53250","Liver"
"532.21","ICD9","53221","Liver"
"532.10","ICD9","53210","Liver"
"532.20","ICD9","53220","Liver"
"532.40","ICD9","53240","Liver"
"533.31","ICD9","53331","Liver"
"533.50","ICD9","53350","Liver"
"533.41","ICD9","53341","Liver"
"533.00","ICD9","53300","Liver"
"533.21","ICD9","53321","Liver"
"533.71","ICD9","53371","Liver"
"533.61","ICD9","53361","Liver"
"533.51","ICD9","53351","Liver"
"533.40","ICD9","53340","Liver"
"533.91","ICD9","53391","Liver"
"533.11","ICD9","53311","Liver"
"533.20","ICD9","53320","Liver"
"533.90","ICD9","53390","Liver"
"533.10","ICD9","53310","Liver"
"533.60","ICD9","53360","Liver"
"533.30","ICD9","53330","Liver"
"533.01","ICD9","53301","Liver"
"533.70","ICD9","53370","Liver"
"534.40","ICD9","53440","Liver"
"534.51","ICD9","53451","Liver"
"534.30","ICD9","53430","Liver"
"534.01","ICD9","53401","Liver"
"534.61","ICD9","53461","Liver"
"534.10","ICD9","53410","Liver"
"534.60","ICD9","53460","Liver"
"534.00","ICD9","53400","Liver"
"534.41","ICD9","53441","Liver"
"534.21","ICD9","53421","Liver"
"534.90","ICD9","53490","Liver"
"534.71","ICD9","53471","Liver"
"534.70","ICD9","53470","Liver"
"534.91","ICD9","53491","Liver"
"534.11","ICD9","53411","Liver"
"534.20","ICD9","53420","Liver"
"534.31","ICD9","53431","Liver"
"534.50","ICD9","53450","Liver"
"570.","ICD9","570","Liver"
"571.3","ICD9","5713","Liver"
"571.49","ICD9","57149","Liver"
"571.42","ICD9","57142","Liver"
"571.6","ICD9","5716","Liver"
"571.1","ICD9","5711","Liver"
"571.2","ICD9","5712","Liver"
"571.41","ICD9","57141","Liver"
"571.9","ICD9","5719","Liver"
"571.0","ICD9","5710","Liver"
"571.5","ICD9","5715","Liver"
"571.8","ICD9","5718","Liver"
"571.40","ICD9","57140","Liver"
"572.2","ICD9","5722","Liver"
"572.3","ICD9","5723","Liver"
"572.8","ICD9","5728","Liver"
"573.9","ICD9","5739","Liver"
"573.4","ICD9","5734","Liver"
"573.8","ICD9","5738","Liver"
"573.1","ICD9","5731","Liver"
"573.3","ICD9","5733","Liver"
"573.5","ICD9","5735","Liver"
"573.0","ICD9","5730","Liver"
"573.2","ICD9","5732","Liver"
"242.00","ICD9","24200","Thyroid"
"242.41","ICD9","24241","Thyroid"
"242.31","ICD9","24231","Thyroid"
"242.81","ICD9","24281","Thyroid"
"242.01","ICD9","24201","Thyroid"
"242.91","ICD9","24291","Thyroid"
"242.11","ICD9","24211","Thyroid"
"242.20","ICD9","24220","Thyroid"
"242.21","ICD9","24221","Thyroid"
"242.10","ICD9","24210","Thyroid"
"242.90","ICD9","24290","Thyroid"
"242.80","ICD9","24280","Thyroid"
"242.30","ICD9","24230","Thyroid"
"242.40","ICD9","24240","Thyroid"
"244.0","ICD9","2440","Thyroid"
"244.1","ICD9","2441","Thyroid"
"244.2","ICD9","2442","Thyroid"
"244.8","ICD9","2448","Thyroid"
"244.3","ICD9","2443","Thyroid"
"244.9","ICD9","2449","Thyroid"
"245.2","ICD9","2452","Thyroid"
"245.1","ICD9","2451","Thyroid"
"245.4","ICD9","2454","Thyroid"
"245.3","ICD9","2453","Thyroid"
"245.0","ICD9","2450","Thyroid"
"245.9","ICD9","2459","Thyroid"
"245.8","ICD9","2458","Thyroid"
"246.0","ICD9","2460","Thyroid"
"246.3","ICD9","2463","Thyroid"
"246.8","ICD9","2468","Thyroid"
"246.9","ICD9","2469","Thyroid"
"719.77","ICD9","71977","GaitAb"
"719.79","ICD9","71979","GaitAb"
"719.75","ICD9","71975","GaitAb"
"719.7","ICD9","7197","GaitAb"
"719.76","ICD9","71976","GaitAb"
"719.70","ICD9","71970","GaitAb"
"719.78","ICD9","71978","GaitAb"
"781.2","ICD9","7812","GaitAb"
"781.3","ICD9","7813","GaitAb"
"781.4","ICD9","7814","GaitAb"
"274.00","ICD9","27400","Arthritis"
"274.89","ICD9","27489","Arthritis"
"274.81","ICD9","27481","Arthritis"
"274.19","ICD9","27419","Arthritis"
"274.0","ICD9","2740","Arthritis"
